Caguas,Gurabo,20982,REPÈBLICA DE COSTA RICA,SPR,M,23433
Humacao,Canovanas,33340,LU÷S HERNAIZ VERONNE,SPR,M,23434
Caguas,Guayama,28373,SUPERIOR URBANA,SPR,F,23435
Caguas,Barranquitas,20362,DR. JOSê N. GANDARA,SPR,M,23436
Humacao,Las Piedras,34363,ISABEL FLORES,SPR,M,23437
San Juan,San Juan II,62950,RAM‡N VILA MAYO,SPR,F,23438
San Juan,Carolina,66209,LUZ AMERICA CALDER‡N,SPR,M,23439
Ponce,Utuado,54619,JOSEFINA LE‡N ZAYAS,SPR,F,23440
Humacao,Las Piedras,34884,PETRA MERCADO,SPR,M,23441
Ponce,Yauco,53470,ERNESTO RAMOS ANTONINI (ESPECIALIZADA),SCR,M,23442
Humacao,Yabucoa,31542,SUP. ALFONSO CASTA MART÷NEZ,SPR,M,23443
San Juan,Guaynabo,69047,MEDARDO CARAZO,SPR,M,23444
San Juan,Guaynabo,75812,JOSEFINA BARCELO,SPR,M,23445
Bayam¢n,Corozal,70888,EMILIO R. DELGADO,SPR,M,23446
Arecibo,Arecibo,18192,ESC. SUP. MARIA CADILLA DE MARTINEZ,SPR,F,23447
Ponce,Utuado,54619,JOSEFINA LE‡N ZAYAS,SPR,M,23448
Humacao,Las Piedras,35501,SUP. VOC. MANUEL MEDIAVILLA,SPR,F,23449
MayagÅez,San Sebast°an,47902,SUP. VOC. MANUEL M. LICIAGA,SPR,M,23450
Bayam¢n,Bayam¢n,70284,FRANCISCO MANRIQUE CABRERA,SPR,M,23451
San Juan,Carolina,69930,GILBERTO CONCEPCI‡N DE GRACIA,SPR,M,23452
Bayam¢n,Toa Baja,74039,MAR÷A TERESA PI•EIRO,SPR,F,23453
Ponce,Santa Isabel,58180,LYSANDER BORRERO TERRY,SPR,F,23454
Bayam¢n,Bayam¢n,70516,DR AGUSTIN STAHL,SPR,F,23455
Arecibo,Camuy,17327,SUPERIOR MIGUEL FELIPE SANTIAGO ECHEGARAY,SPR,M,23456
Arecibo,Vega Alta,71779,LADISLAO MART÷NEZ,SPR,F,23457
Caguas,Cidra,28571,ESCUELA SUPERIOR URBANA,SPR,M,23458
MayagÅez,San Sebast°an,47126,PATRIA LATORRE RAM÷REZ,SPR,M,23459
Caguas,Guayama,28563,DRA. MAR÷A SOCORRO LACOT,SPR,F,23460
Caguas,Barranquitas,20560,PABLO COLON BERDECIA SUP. VOC.,SPR,F,23461
Caguas,Cidra,26013,ANA J. CANDELAS,SPR,F,23462
Humacao,Las Piedras,30270,ANA ROQUE DE DUPREY,SPR,M,23463
Ponce,Yauco,58305,LOAIZA CORDERO DEL ROSARIO,SPR,F,23464
Humacao,Las Piedras,34785,JOSê COLLAZO COLON,SPR,F,23465
Humacao,Canovanas,36335,SUPERIOR VOCACIONAL,SPR,M,23466
Caguas,Gurabo,26773,DRA. CONCHITA CUEVAS,SPR,M,23467
Bayam¢n,Orocovis,18242,JOSEFA DEL R÷O GUERRERO,SPR,M,23468
Bayam¢n,Orocovis,14340,SUPERIOR ALBERTO MELêNDEZ TORRES,SPR,M,23469
Ponce,Ponce,52514,PONCE HIGH SCHOOL,SPR,M,23470
Arecibo,Manat°,10702,FERNANDO SURIA CHAVES,SPR,M,23471
MayagÅez,MayagÅez,41061,SEGUNDO RUIZ BELVIS,SPR,M,23472
San Juan,San Juan II,67942,SUPERIOR BERWIND,SPR,F,23473
Bayam¢n,Toa Baja,71670,PEDRO ALBIZU CAMPOS,SPR,F,23474
Bayam¢n,Toa Baja,78931,ADELA ROLON FUENTES,SPR,F,23475
Bayam¢n,Orocovis,12377,JAIME A. COLLAZO DEL R÷O,SPR,F,23476
Caguas,Guayama,24810,RAFAEL L‡PEZ LANDRON,SPR,F,23477
Bayam¢n,Bayam¢n,70284,FRANCISCO MANRIQUE CABRERA,SPR,F,23478
Bayam¢n,Bayam¢n,70284,FRANCISCO MANRIQUE CABRERA,SPR,M,23479
Ponce,Ponce,52688,DR. PILA,SPR,F,23480
Caguas,Gurabo,21055,MANUELA TORO MORICE,SPR,F,23481
Humacao,Las Piedras,30270,ANA ROQUE DE DUPREY,SPR,M,23482
Bayam¢n,Bayam¢n,70581,LU÷S PALES MATOS,SCR,F,23483
Arecibo,Manat°,10702,FERNANDO SURIA CHAVES,SPR,M,23484
Ponce,Ponce,52274,SUPERIOR JUAN SERRALLêS,SPR,F,23485
Ponce,Ponce,56432,SUP. JARDINES DE PONCE,SPR,F,23486
Caguas,Gurabo,26773,DRA. CONCHITA CUEVAS,SPR,F,23487
San Juan,San Juan I,63123,RAM‡N POWER Y GIRALT,SPR,F,23488
San Juan,Guaynabo,69047,MEDARDO CARAZO,SPR,M,23489
Arecibo,Arecibo,18192,ESC. SUP. MARIA CADILLA DE MARTINEZ,SPR,F,23490
Arecibo,Vega Alta,79038,ILEANA DE GRACIA (SUP. URBANA),SPR,M,23491
San Juan,Carolina,65003,DR. JOSê M. LµZARO,SPR,F,23492
San Juan,San Juan I,61572,CENTRAL ARTES VISUALES (ESPECIALIZADA),SCR,F,23493
MayagÅez,MayagÅez,48298,EUGENIO MAR÷A DE HOSTOS,SPR,F,23494
San Juan,Carolina,66209,LUZ AMERICA CALDER‡N,SPR,M,23495
Caguas,Guayama,26336,ADELA BRENES TEXIDOR,SCR,M,23496
MayagÅez,San Sebast°an,15792,DR. HERIBERTO DOMENECH,SPR,F,23497
Caguas,Gurabo,20818,DR. JUAN JOSê OSUNA,SPR,F,23498
Arecibo,Camuy,17384,LU÷S F. CRESPO (SUP. NUEVA),SPR,F,23499
Arecibo,Arecibo,17558,SUP.VOC.NUEVA (ANTONIO LUCHETTI),SPR,M,23500
Arecibo,Arecibo,11528,LORENZO COBALLES GANDIA,SPR,F,23501
Arecibo,Arecibo,17772,PADRE AN÷BAL REYES BELêN (SUP NUEVA),SPR,F,23502
Bayam¢n,Toa Baja,71670,PEDRO ALBIZU CAMPOS,SPR,F,23503
Bayam¢n,Toa Baja,70813,FRANCISCO OLLER,SPR,F,23504
Bayam¢n,Bayam¢n,70516,DR AGUSTIN STAHL,SPR,F,23505
Arecibo,Camuy,17327,SUPERIOR MIGUEL FELIPE SANTIAGO ECHEGARAY,SPR,M,23506
Arecibo,Manat°,12088,FERNANDO CALLEJO,SPR,F,23507
Caguas,Guayama,56820,STELLA MARQUEZ,SPR,F,23508
Humacao,Fajardo,35881,JUAN JOSê MAUNEZ,SPR,F,23509
Humacao,Fajardo,35881,JUAN JOSê MAUNEZ,SPR,M,23510
Caguas,Cidra,26013,ANA J. CANDELAS,SPR,M,23511
Arecibo,Manat°,17350,PETRA CORRETJER DE O'NEILL,SPR,F,23512
Caguas,Cidra,27557,SUPERIOR VOCACIONAL,SPR,F,23513
San Juan,San Juan I,61655,DR. FACUNDO BUESO,SPR,F,23514
Ponce,Ponce,56432,SUP. JARDINES DE PONCE,SPR,F,23515
Caguas,Gurabo,25601,ELOIZA PASCUAL,SPR,F,23516
Bayam¢n,Bayam¢n,70086,SUPERIOR CACIQUE AGUEYBANA,SPR,M,23517
MayagÅez,MayagÅez,41061,SEGUNDO RUIZ BELVIS,SPR,M,23518
Caguas,Gurabo,25601,ELOIZA PASCUAL,SPR,F,23519
Caguas,Guayama,24810,RAFAEL L‡PEZ LANDRON,SPR,M,23520
Caguas,Guayama,24810,RAFAEL L‡PEZ LANDRON,SPR,M,23521
Bayam¢n,Orocovis,18242,JOSEFA DEL R÷O GUERRERO,SPR,F,23522
San Juan,San Juan II,67942,SUPERIOR BERWIND,SPR,F,23523
Humacao,Las Piedras,35501,SUP. VOC. MANUEL MEDIAVILLA,SPR,M,23524
Bayam¢n,Bayam¢n,70623,TOMAS C. ONGAY,SPR,F,23525
Bayam¢n,Bayam¢n,78733,FRANCISCO GAZTAMBIDE,SPR,F,23526
Bayam¢n,Bayam¢n,70615,MIGUEL DE CERVANTES SAAVEDRA,SPR,F,23527
Bayam¢n,Corozal,71225,FRANCISCO MORALES,SPR,F,23528
Caguas,Cidra,26013,ANA J. CANDELAS,SPR,F,23529
Caguas,Gurabo,25601,ELOIZA PASCUAL,SPR,F,23530
Arecibo,Vega Alta,71092,JOSê SANTOS ALEGR÷A,SPR,F,23531
Caguas,Gurabo,21055,MANUELA TORO MORICE,SPR,M,23532
Bayam¢n,Toa Baja,71381,NICOLµS SEVILLA,SPR,M,23533
Bayam¢n,Corozal,78857,RUBEN RODRIGUEZ FIGUEROA,SPR,M,23534
Arecibo,Vega Alta,71092,JOSê SANTOS ALEGR÷A,SPR,F,23535
Arecibo,Vega Alta,79038,ILEANA DE GRACIA (SUP. URBANA),SPR,F,23536
Arecibo,Vega Alta,71779,LADISLAO MART÷NEZ,SPR,F,23537
Humacao,Las Piedras,34884,PETRA MERCADO,SPR,F,23538
Caguas,Guayama,56820,STELLA MARQUEZ,SPR,M,23539
Ponce,Yauco,57919,SUPERIOR URBANA (NUEVA) (JOSEFA VELEZ BAUZA),SPR,M,23540
MayagÅez,Cabo Rojo,45682,LEONIDES MORALES RODR÷GUEZ,SPR,F,23541
Arecibo,Camuy,12930,JUAN ALEJO ARIZMENDI,SPR,M,23542
San Juan,San Juan II,62422,ANTONIO SARRIERA EGOZCUE,SCR,F,23543
Arecibo,Vega Alta,75267,JUAN QUIRINDONGO MORELL (SUPERIOR),SPR,F,23544
San Juan,Guaynabo,60913,PETRA ZEN‡N DE FABERY (SUP. VOC.),SPR,M,23545
Humacao,Las Piedras,34884,PETRA MERCADO,SPR,F,23546
MayagÅez,San Sebast°an,47894,SUPERIOR CATALINA MORALES FLORES,SPR,F,23547
San Juan,Guaynabo,60913,PETRA ZEN‡N DE FABERY (SUP. VOC.),SPR,M,23548
Humacao,Fajardo,37507,ECOL‡GICA DE CULEBRA,TNR,F,23549
Bayam¢n,Bayam¢n,78733,FRANCISCO GAZTAMBIDE,SPR,M,23550
Caguas,Cidra,21105,BENJAMIN HARRISON,SPR,M,23551
Caguas,Cidra,26013,ANA J. CANDELAS,SPR,F,23552
Caguas,Barranquitas,21758,JUANA COLON,SPR,F,23553
Caguas,Guayama,56820,STELLA MARQUEZ,SPR,M,23554
Humacao,Yabucoa,22582,JOSê CAMPECHE,SPR,F,23555
Humacao,Yabucoa,22582,JOSê CAMPECHE,SPR,F,23556
Humacao,Las Piedras,35501,SUP. VOC. MANUEL MEDIAVILLA,SPR,F,23557
Humacao,Las Piedras,35501,SUP. VOC. MANUEL MEDIAVILLA,SPR,M,23558
Humacao,Yabucoa,35782,RAM‡N QUI•‡NEZ MEDINA,SPR,M,23559
MayagÅez,Aguadilla,46086,ELADIO TIRADO L‡PEZ,SCR,F,23560
Caguas,Guayama,36053,SUPERIOR URBANA NUEVA,SPR,M,23561
Humacao,Las Piedras,30973,RAM‡N POWER Y GIRALT,SPR,F,23562
Humacao,Las Piedras,34363,ISABEL FLORES,SPR,M,23563
Humacao,Las Piedras,30973,RAM‡N POWER Y GIRALT,SPR,F,23564
Ponce,Ponce,52688,DR. PILA,SPR,M,23565
MayagÅez,San Sebast°an,15792,DR. HERIBERTO DOMENECH,SPR,F,23566
San Juan,San Juan I,61747,PADRE RUFO (ESPECIALIZADA),SCR,M,23567
Arecibo,Arecibo,17558,SUP.VOC.NUEVA (ANTONIO LUCHETTI),SPR,M,23568
Humacao,Fajardo,35766,ANA DELIA FLORES SANTANA VOC.,SPR,M,23569
MayagÅez,San Sebast°an,47894,SUPERIOR CATALINA MORALES FLORES,SPR,F,23570
MayagÅez,MayagÅez,48298,EUGENIO MAR÷A DE HOSTOS,SPR,M,23571
Arecibo,Camuy,11643,DOMINGO APONTE COLLAZO,SPR,M,23572
Humacao,Canovanas,31195,CARLOS ESCOBAR L‡PEZ,SPR,F,23573
Humacao,Fajardo,30247,SUP. DR. SANTIAGO VEVE CALZADA,SPR,F,23574
Arecibo,Manat°,17350,PETRA CORRETJER DE O'NEILL,SPR,F,23575
San Juan,San Juan II,62877,REPÈBLICA DE COLOMBIA,SPR,F,23576
Bayam¢n,Bayam¢n,70581,LU÷S PALES MATOS,SCR,M,23577
MayagÅez,San Sebast°an,47902,SUP. VOC. MANUEL M. LICIAGA,SPR,F,23578
MayagÅez,San Sebast°an,47894,SUPERIOR CATALINA MORALES FLORES,SPR,M,23579
MayagÅez,San Sebast°an,47902,SUP. VOC. MANUEL M. LICIAGA,SPR,M,23580
Caguas,Barranquitas,20560,PABLO COLON BERDECIA SUP. VOC.,SPR,F,23581
Caguas,Barranquitas,26021,LU÷S MU•OZ MARIN,SPR,F,23582
MayagÅez,Aguadilla,46995,LU÷S MU•OZ MARIN,SPR,M,23583
Bayam¢n,Orocovis,14340,SUPERIOR ALBERTO MELêNDEZ TORRES,SPR,F,23584
Ponce,Utuado,50294,JOSê EMILIO LUGO,SPR,M,23585
Ponce,Santa Isabel,56119,CARMEN BELêN VEIGA,SPR,M,23586
Caguas,Barranquitas,20560,PABLO COLON BERDECIA SUP. VOC.,SPR,F,23587
Bayam¢n,Bayam¢n,70581,LU÷S PALES MATOS,SCR,M,23588
Caguas,Barranquitas,26021,LU÷S MU•OZ MARIN,SPR,M,23589
Arecibo,Manat°,17319,JUAN ANTONIO CORRETJER,SPR,F,23590
Ponce,Yauco,57620,µUREA E. QUILES CLAUDIO,SPR,F,23591
Ponce,Ponce,56069,BETHZAIDA VELAZQUEZ ANDUJAR,SPR,F,23592
MayagÅez,Aguadilla,46086,ELADIO TIRADO L‡PEZ,SCR,F,23593
MayagÅez,Cabo Rojo,48264,LUIS NEGR‡N L‡PEZ,SPR,F,23594
MayagÅez,Aguadilla,46995,LU÷S MU•OZ MARIN,SPR,F,23595
Humacao,Yabucoa,35816,RAFAELINA E. LEBRON FLORES,SPR,F,23596
Bayam¢n,Corozal,70888,EMILIO R. DELGADO,SPR,M,23597
Bayam¢n,Corozal,70888,EMILIO R. DELGADO,SPR,F,23598
Bayam¢n,Orocovis,14357,JOSê ROJAS CORTES,SPR,F,23599
Arecibo,Vega Alta,71894,LINO PADRO RIVERA,SPR,M,23600
Ponce,Santa Isabel,58180,LYSANDER BORRERO TERRY,SPR,M,23601
Ponce,Santa Isabel,58180,LYSANDER BORRERO TERRY,SPR,M,23602
Ponce,Santa Isabel,56119,CARMEN BELêN VEIGA,SPR,F,23603
Ponce,Santa Isabel,51698,LU÷S LLORêNS TORRES,SPR,M,23604
Ponce,Ponce,52712,THOMAS ARMSTRONG TORO,SPR,M,23605
San Juan,Carolina,66209,LUZ AMERICA CALDER‡N,SPR,M,23606
San Juan,Carolina,66209,LUZ AMERICA CALDER‡N,SPR,F,23607
San Juan,Carolina,69930,GILBERTO CONCEPCI‡N DE GRACIA,SPR,F,23608
Bayam¢n,Bayam¢n,73650,PEDRO P. CASABLANCA,SPR,M,23609
San Juan,San Juan I,61531,UNIVERSITY GARDENS (ESPECIALIZADA),SCR,M,23610
Humacao,Canovanas,33233,PEDRO FALU ORELLANO,SPR,M,23611
San Juan,San Juan I,61440,TRINA PADILLA DE SANZ,SPR,M,23612
MayagÅez,San Sebast°an,47902,SUP. VOC. MANUEL M. LICIAGA,SPR,M,23613
Caguas,Cidra,26013,ANA J. CANDELAS,SPR,M,23614
Arecibo,Manat°,12088,FERNANDO CALLEJO,SPR,M,23615
Caguas,Gurabo,20982,REPÈBLICA DE COSTA RICA,SPR,M,23616
MayagÅez,San Sebast°an,47894,SUPERIOR CATALINA MORALES FLORES,SPR,F,23617
Arecibo,Arecibo,17558,SUP.VOC.NUEVA (ANTONIO LUCHETTI),SPR,F,23618
Bayam¢n,Orocovis,12377,JAIME A. COLLAZO DEL R÷O,SPR,M,23619
Bayam¢n,Bayam¢n,73650,PEDRO P. CASABLANCA,SPR,F,23620
Ponce,Utuado,17863,NUEVA SUPERIOR VOCACIONAL,SPR,F,23621
Bayam¢n,Toa Baja,71670,PEDRO ALBIZU CAMPOS,SPR,F,23622
MayagÅez,Cabo Rojo,45682,LEONIDES MORALES RODR÷GUEZ,SPR,F,23623
Ponce,Ponce,52274,SUPERIOR JUAN SERRALLêS,SPR,F,23624
Bayam¢n,Toa Baja,78931,ADELA ROLON FUENTES,SPR,F,23625
San Juan,San Juan II,62950,RAM‡N VILA MAYO,SPR,F,23626
San Juan,Carolina,61853,µNGEL P. MILLµN ROHENA SUPERIOR,SPR,F,23627
San Juan,Carolina,61853,µNGEL P. MILLµN ROHENA SUPERIOR,SPR,F,23628
MayagÅez,Cabo Rojo,46821,INêS MAR÷A MENDOZA DE MU•OZ MARIN,SPR,M,23629
MayagÅez,Cabo Rojo,46821,INêS MAR÷A MENDOZA DE MU•OZ MARIN,SPR,M,23630
Ponce,Yauco,57620,µUREA E. QUILES CLAUDIO,SPR,F,23631
Caguas,Barranquitas,26021,LU÷S MU•OZ MARIN,SPR,F,23632
MayagÅez,MayagÅez,47639,ESCUELA SUPERIOR URBANA,SPR,M,23633
Arecibo,Vega Alta,71092,JOSê SANTOS ALEGR÷A,SPR,M,23634
Bayam¢n,Bayam¢n,70581,LU÷S PALES MATOS,SCR,F,23635
Ponce,Utuado,54619,JOSEFINA LE‡N ZAYAS,SPR,F,23636
Humacao,Las Piedras,30270,ANA ROQUE DE DUPREY,SPR,M,23637
San Juan,San Juan II,62661,AMALIA MARIN,SCR,M,23638
San Juan,Guaynabo,75739,ROSALINA C. MARTINEZ,SCR,M,23639
San Juan,Guaynabo,60913,PETRA ZEN‡N DE FABERY (SUP. VOC.),SPR,F,23640
San Juan,Guaynabo,75838,MARGARITA JANER PALACIOS,SPR,F,23641
MayagÅez,Cabo Rojo,46821,INêS MAR÷A MENDOZA DE MU•OZ MARIN,SPR,F,23642
San Juan,San Juan I,61382,GABRIELA MISTRAL,SPR,M,23643
MayagÅez,MayagÅez,41061,SEGUNDO RUIZ BELVIS,SPR,M,23644
Caguas,Guayama,36053,SUPERIOR URBANA NUEVA,SPR,F,23645
Bayam¢n,Corozal,78857,RUBEN RODRIGUEZ FIGUEROA,SPR,M,23646
MayagÅez,Cabo Rojo,48264,LUIS NEGR‡N L‡PEZ,SPR,M,23647
Caguas,Cidra,28571,ESCUELA SUPERIOR URBANA,SPR,M,23648
Caguas,Cidra,23531,SUP. MIGUEL MELêNDEZ MU•OZ,SPR,F,23649
Ponce,Yauco,57620,µUREA E. QUILES CLAUDIO,SPR,M,23650
MayagÅez,San Sebast°an,47902,SUP. VOC. MANUEL M. LICIAGA,SPR,M,23651
San Juan,Carolina,69930,GILBERTO CONCEPCI‡N DE GRACIA,SPR,M,23652
Bayam¢n,Toa Baja,78931,ADELA ROLON FUENTES,SPR,M,23653
MayagÅez,Aguadilla,40022,SUP. DR. CARLOS GONZµLEZ,SPR,F,23654
MayagÅez,Aguadilla,46995,LU÷S MU•OZ MARIN,SPR,F,23655
San Juan,San Juan I,60038,JULIµN BLANCO (ESC. BALLET) (ESPECIALIZADA),TNR,F,23656
Humacao,Fajardo,35766,ANA DELIA FLORES SANTANA VOC.,SPR,F,23657
MayagÅez,MayagÅez,42077,PEDRO PEREA FAJARDO,SPR,M,23658
Bayam¢n,Bayam¢n,70516,DR AGUSTIN STAHL,SPR,F,23659
Caguas,Guayama,26336,ADELA BRENES TEXIDOR,SCR,F,23660
Humacao,Canovanas,33233,PEDRO FALU ORELLANO,SPR,M,23661
San Juan,Carolina,65003,DR. JOSê M. LµZARO,SPR,M,23662
Caguas,Gurabo,25601,ELOIZA PASCUAL,SPR,M,23663
MayagÅez,Cabo Rojo,46987,MONSERRATE LE‡N DE IRIZARRY,SPR,F,23664
MayagÅez,Cabo Rojo,46987,MONSERRATE LE‡N DE IRIZARRY,SPR,M,23665
Ponce,Santa Isabel,56226,JOSê FELIPE ZAYAS,SPR,M,23666
Humacao,Las Piedras,35592,FLORENCIA GARC÷A,SPR,M,23667
San Juan,Carolina,65003,DR. JOSê M. LµZARO,SPR,M,23668
Caguas,Gurabo,21055,MANUELA TORO MORICE,SPR,F,23669
Arecibo,Arecibo,14241,TRINA PADILLA DE SANZ,SPR,M,23670
Humacao,Las Piedras,30973,RAM‡N POWER Y GIRALT,SPR,F,23671
MayagÅez,Aguadilla,46656,BENITO CEREZO MARQUEZ,SPR,F,23672
San Juan,San Juan I,61531,UNIVERSITY GARDENS (ESPECIALIZADA),SCR,M,23673
San Juan,San Juan II,66241,DR. CESµREO ROSA NIEVES,SCR,M,23674
Caguas,Gurabo,25601,ELOIZA PASCUAL,SPR,F,23675
Ponce,Santa Isabel,57877,DR. MµXIMO DONOSO SµNCHEZ,SCR,F,23676
Bayam¢n,Bayam¢n,70516,DR AGUSTIN STAHL,SPR,F,23677
San Juan,Guaynabo,75838,MARGARITA JANER PALACIOS,SPR,M,23678
Ponce,Santa Isabel,56119,CARMEN BELêN VEIGA,SPR,M,23679
Bayam¢n,Bayam¢n,70516,DR AGUSTIN STAHL,SPR,F,23680
Humacao,Fajardo,35766,ANA DELIA FLORES SANTANA VOC.,SPR,F,23681
Caguas,Gurabo,25601,ELOIZA PASCUAL,SPR,F,23682
Humacao,Canovanas,35618,SUP. ISIDRO A. SµNCHEZ,SPR,F,23683
Humacao,Canovanas,35618,SUP. ISIDRO A. SµNCHEZ,SPR,F,23684
Caguas,Guayama,28563,DRA. MAR÷A SOCORRO LACOT,SPR,F,23685
Ponce,Ponce,58511,LILA MAR÷A MERCEDES MAYORAL,SPR,F,23686
MayagÅez,Aguadilla,40022,SUP. DR. CARLOS GONZµLEZ,SPR,M,23687
Ponce,Santa Isabel,57703,ELVIRA M. COL‡N NEGR‡N,SPR,F,23688
Bayam¢n,Toa Baja,70813,FRANCISCO OLLER,SPR,F,23689
Humacao,Las Piedras,34884,PETRA MERCADO,SPR,F,23690
Humacao,Yabucoa,28522,ANTONIO FERNOS ISERN,SPR,F,23691
Ponce,Ponce,56432,SUP. JARDINES DE PONCE,SPR,M,23692
Ponce,Yauco,57620,µUREA E. QUILES CLAUDIO,SPR,F,23693
Caguas,Guayama,57281,EUGENIO GUERRA CRUZ,SCR,M,23694
Ponce,Yauco,55244,SUPERIOR OCUPACIONAL Y TECNICA DE YAUCO,SPR,M,23695
Ponce,Yauco,57620,µUREA E. QUILES CLAUDIO,SPR,M,23696
Ponce,Yauco,55244,SUPERIOR OCUPACIONAL Y TECNICA DE YAUCO,SPR,F,23697
Arecibo,Vega Alta,79038,ILEANA DE GRACIA (SUP. URBANA),SPR,F,23698
Ponce,Yauco,57125,ASUNCI‡N RODR÷GUEZ DE SALA,SPR,F,23699
Ponce,Yauco,57919,SUPERIOR URBANA (NUEVA) (JOSEFA VELEZ BAUZA),SPR,F,23700
Ponce,Yauco,55244,SUPERIOR OCUPACIONAL Y TECNICA DE YAUCO,SPR,F,23701
MayagÅez,Cabo Rojo,45682,LEONIDES MORALES RODR÷GUEZ,SPR,M,23702
Bayam¢n,Bayam¢n,70276,MIGUEL MELêNDEZ MU•OZ,SPR,F,23703
MayagÅez,MayagÅez,48298,EUGENIO MAR÷A DE HOSTOS,SPR,F,23704
Arecibo,Camuy,17327,SUPERIOR MIGUEL FELIPE SANTIAGO ECHEGARAY,SPR,F,23705
Caguas,Gurabo,21055,MANUELA TORO MORICE,SPR,M,23706
Bayam¢n,Bayam¢n,70615,MIGUEL DE CERVANTES SAAVEDRA,SPR,M,23707
MayagÅez,Aguadilla,40022,SUP. DR. CARLOS GONZµLEZ,SPR,M,23708
Bayam¢n,Toa Baja,74039,MAR÷A TERESA PI•EIRO,SPR,M,23709
Caguas,Gurabo,26773,DRA. CONCHITA CUEVAS,SPR,F,23710
Bayam¢n,Toa Baja,70813,FRANCISCO OLLER,SPR,F,23711
Bayam¢n,Toa Baja,70813,FRANCISCO OLLER,SPR,M,23712
Caguas,Barranquitas,20362,DR. JOSê N. GANDARA,SPR,F,23713
Arecibo,Camuy,17368,MANUEL RAMOS HERNµNDEZ,SPR,M,23714
Ponce,Santa Isabel,56226,JOSê FELIPE ZAYAS,SPR,M,23715
Arecibo,Arecibo,17558,SUP.VOC.NUEVA (ANTONIO LUCHETTI),SPR,M,23716
Ponce,Yauco,57125,ASUNCI‡N RODR÷GUEZ DE SALA,SPR,M,23717
Arecibo,Manat°,10827,JUAN PONCE DE LE‡N,SPR,M,23718
Arecibo,Arecibo,17558,SUP.VOC.NUEVA (ANTONIO LUCHETTI),SPR,F,23719
Ponce,Utuado,17863,NUEVA SUPERIOR VOCACIONAL,SPR,F,23720
San Juan,San Juan II,62877,REPÈBLICA DE COLOMBIA,SPR,F,23721
Arecibo,Manat°,10827,JUAN PONCE DE LE‡N,SPR,M,23722
San Juan,San Juan II,62950,RAM‡N VILA MAYO,SPR,M,23723
Arecibo,Vega Alta,13912,NUEVA BR÷GIDA µLVAREZ,SCR,F,23724
Ponce,Ponce,52274,SUPERIOR JUAN SERRALLêS,SPR,F,23725
Ponce,Ponce,52274,SUPERIOR JUAN SERRALLêS,SPR,F,23726
Bayam¢n,Orocovis,12377,JAIME A. COLLAZO DEL R÷O,SPR,F,23727
Arecibo,Arecibo,17558,SUP.VOC.NUEVA (ANTONIO LUCHETTI),SPR,M,23728
Humacao,Canovanas,33233,PEDRO FALU ORELLANO,SPR,M,23729
MayagÅez,Aguadilla,40022,SUP. DR. CARLOS GONZµLEZ,SPR,M,23730
San Juan,San Juan I,61648,MADAME LUCHETTI,SPR,F,23731
Humacao,Canovanas,34926,EDUARDO GARC÷A CARRILLO,SPR,F,23732
Ponce,Ponce,56069,BETHZAIDA VELAZQUEZ ANDUJAR,SPR,F,23733
Humacao,Las Piedras,35501,SUP. VOC. MANUEL MEDIAVILLA,SPR,F,23734
MayagÅez,Cabo Rojo,43315,LOLA RODR÷GUEZ DE TI‡,SPR,F,23735
Caguas,Cidra,23531,SUP. MIGUEL MELêNDEZ MU•OZ,SPR,F,23736
MayagÅez,MayagÅez,42077,PEDRO PEREA FAJARDO,SPR,M,23737
San Juan,San Juan II,67942,SUPERIOR BERWIND,SPR,F,23738
Humacao,Las Piedras,34785,JOSê COLLAZO COLON,SPR,M,23739
Humacao,Fajardo,30098,SANTIAGO IGLESIAS PANTIN,SPR,F,23740
Bayam¢n,Corozal,78857,RUBEN RODRIGUEZ FIGUEROA,SPR,F,23741
Bayam¢n,Bayam¢n,70516,DR AGUSTIN STAHL,SPR,F,23742
Bayam¢n,Bayam¢n,78733,FRANCISCO GAZTAMBIDE,SPR,M,23743
Caguas,Gurabo,21055,MANUELA TORO MORICE,SPR,F,23744
Caguas,Gurabo,20982,REPÈBLICA DE COSTA RICA,SPR,F,23745
Bayam¢n,Toa Baja,71514,ADOLFINA IRIZARRY DE PUIG,SPR,M,23746
Bayam¢n,Toa Baja,71670,PEDRO ALBIZU CAMPOS,SPR,M,23747
Bayam¢n,Toa Baja,71381,NICOLµS SEVILLA,SPR,M,23748
Humacao,Fajardo,35766,ANA DELIA FLORES SANTANA VOC.,SPR,F,23749
Bayam¢n,Bayam¢n,70284,FRANCISCO MANRIQUE CABRERA,SPR,F,23750
Caguas,Gurabo,21055,MANUELA TORO MORICE,SPR,M,23751
Bayam¢n,Toa Baja,78931,ADELA ROLON FUENTES,SPR,M,23752
Humacao,Canovanas,35618,SUP. ISIDRO A. SµNCHEZ,SPR,F,23753
Humacao,Fajardo,35766,ANA DELIA FLORES SANTANA VOC.,SPR,F,23754
Bayam¢n,Corozal,78857,RUBEN RODRIGUEZ FIGUEROA,SPR,M,23755
Humacao,Yabucoa,22582,JOSê CAMPECHE,SPR,M,23756
San Juan,Carolina,69930,GILBERTO CONCEPCI‡N DE GRACIA,SPR,M,23757
Ponce,Yauco,57919,SUPERIOR URBANA (NUEVA) (JOSEFA VELEZ BAUZA),SPR,M,23758
Ponce,Yauco,57919,SUPERIOR URBANA (NUEVA) (JOSEFA VELEZ BAUZA),SPR,F,23759
